,Date,High,Low,Open,Close,Volume,Adj Close,daily_return
25,2020-02-07,104.92649841308594,101.90499877929688,102.09950256347656,103.96399688720705,101906000,103.96399688720705,0.014169136390608683
26,2020-02-10,106.77999877929688,104.2480010986328,104.25050354003906,106.69550323486328,101124000,106.69550323486328,0.026273579599096264
27,2020-02-11,109.29750061035156,106.8000030517578,107.54499816894533,107.54000091552734,114920000,107.54000091552734,0.007915025985726132
28,2020-02-12,109.0124969482422,107.7645034790039,108.16000366210938,108.0,66686000,108.0,0.004277469597884664
29,2020-02-13,108.51399993896484,107.0999984741211,107.24949645996094,107.49349975585938,60636000,107.49349975585938,-0.00468981707537619
30,2020-02-14,107.9520034790039,106.29450225830078,107.78399658203124,106.74349975585938,52124000,106.74349975585938,-0.006977166077050345
31,2020-02-18,108.30349731445312,106.20549774169922,106.2509994506836,107.78350067138672,58912000,107.78350067138672,0.009742990607446878
32,2020-02-19,109.25499725341795,108.05599975585938,108.38999938964844,108.51100158691406,51224000,108.51100158691406,0.006749650094826309
33,2020-02-20,108.8395004272461,106.37249755859376,108.65350341796876,107.65499877929688,62626000,107.65499877929688,-0.007888626914309249
34,2020-02-21,107.22750091552734,104.4000015258789,107.10749816894533,104.79850006103516,92926000,104.79850006103516,-0.026533823330561868
35,2020-02-24,101.96499633789062,99.39849853515624,100.15899658203124,100.4645004272461,130940000,100.4645004272461,-0.04135555023463999
36,2020-02-25,101.7300033569336,97.9209976196289,101.3209991455078,98.63700103759766,124382000,98.63700103759766,-0.018190498951138112
37,2020-02-26,100.7334976196289,98.02249908447266,98.51399993896484,98.97949981689452,104492000,98.97949981689452,0.003472315416060745
38,2020-02-27,98.75,94.13800048828124,96.71900177001952,94.21499633789062,162880000,94.21499633789062,-0.048136265467272565
39,2020-02-28,94.48799896240234,90.55650329589844,90.73149871826172,94.1875,189620000,94.1875,-0.0002918467224900523
40,2020-03-02,97.72550201416016,93.5,95.32450103759766,97.69750213623048,135234000,97.69750213623048,0.03726611425327664
41,2020-03-03,99.81649780273438,94.40450286865234,98.76850128173828,95.44950103759766,150690000,95.44950103759766,-0.023009811402324165
42,2020-03-04,98.9000015258789,96.0999984741211,97.32849884033205,98.79149627685548,95458000,98.79149627685548,0.035013229015638414
43,2020-03-05,98.03600311279295,95.5,96.6500015258789,96.20149993896484,94964000,96.20149993896484,-0.026216794314283698
44,2020-03-06,95.5435028076172,93.4749984741211,93.75,95.05449676513672,105472000,95.05449676513672,-0.011922924014239333
45,2020-03-09,93.13849639892578,88.06449890136719,88.69300079345703,90.03050231933594,156264000,90.03050231933594,-0.05285383245165354
46,2020-03-10,94.7135009765625,90.90850067138672,93.54399871826172,94.59100341796876,142666000,94.59100341796876,0.05065506668458708
47,2020-03-11,93.56600189208984,90.0749969482422,92.89250183105467,91.04299926757812,112496000,91.04299926757812,-0.037508896429749194
48,2020-03-12,88.25,83.75,86.0989990234375,83.83049774169922,226924000,83.83049774169922,-0.07922082514747941
49,2020-03-13,89.31549835205078,84.03099822998047,87.75,89.25,176194000,89.25,0.06464833687376514
50,2020-03-16,87.97250366210938,81.30149841308594,82.07550048828125,84.4574966430664,178346000,84.4574966430664,-0.053697516604298
51,2020-03-17,92.88899993896484,84.46199798583984,88.77349853515625,90.39199829101562,218342000,90.39199829101562,0.07026613247879654
52,2020-03-18,92.08300018310548,87.25,87.5,91.5,192904000,91.5,0.012257741060410998
53,2020-03-19,97.25,91.63249969482422,93.0,94.04650115966795,207998000,94.04650115966795,0.02783061376686291
54,2020-03-20,97.8499984741211,91.0364990234375,96.31549835205078,92.30449676513672,196358000,92.30449676513672,-0.018522798541688812
55,2020-03-23,95.97000122070312,90.5999984741211,91.3874969482422,95.1415023803711,156170000,95.1415023803711,0.030735291504301987
56,2020-03-24,97.75,95.01699829101562,97.5749969482422,97.00499725341795,142942000,97.00499725341795,0.019586561347294085
57,2020-03-25,97.51300048828124,94.28900146484376,96.03450012207033,94.29199981689452,129582000,94.29199981689452,-0.027967604900147047
58,2020-03-26,97.82450103759766,94.4645004272461,95.0999984741211,97.77449798583984,124426000,97.77449798583984,0.03693312450375408
59,2020-03-27,96.989501953125,94.99600219726562,96.54299926757812,95.00499725341795,107758000,95.00499725341795,-0.028325389436650306
60,2020-03-30,98.68150329589844,95.61699676513672,96.1415023803711,98.19750213623048,122522000,98.19750213623048,0.03360354691971401
61,2020-03-31,99.6510009765625,97.20050048828124,98.21749877929688,97.48600006103516,102472000,97.48600006103516,-0.007245622950859287
62,2020-04-01,97.2480010986328,94.6500015258789,96.64849853515624,95.38500213623048,82438000,95.38500213623048,-0.021551791267353848
63,2020-04-02,96.37650299072266,94.5,95.08200073242188,95.94149780273438,86720000,95.94149780273438,0.005834205106051149
64,2020-04-03,96.31649780273438,94.4574966430664,95.55750274658205,95.32949829101562,72198000,95.32949829101562,-0.0063788821910731874
65,2020-04-06,99.9260025024414,96.5009994506836,96.8000030517578,99.87950134277344,115464000,99.87950134277344,0.04772922477644714
66,2020-04-07,101.78600311279295,99.88099670410156,100.85549926757812,100.58000183105467,102280000,100.58000183105467,0.007013456003121199
67,2020-04-08,102.1999969482422,100.55750274658205,101.0500030517578,102.1500015258789,79546000,102.1500015258789,0.015609461784076961
68,2020-04-09,102.6500015258789,100.88300323486328,102.21499633789062,102.13800048828124,92930000,102.13800048828124,-0.0001174844583299306
69,2020-04-13,109.0,101.9000015258789,102.0,108.44349670410156,134334000,108.44349670410156,0.06173506614263302
70,2020-04-14,114.5999984741211,109.3105010986328,110.02349853515624,114.16600036621094,161744000,114.16600036621094,0.052769449861283624
71,2020-04-15,116.6685028076172,112.25,112.88400268554688,115.38400268554688,137332000,115.38400268554688,0.010668695718768717
72,2020-04-16,123.0500030517578,116.75,117.3000030517578,120.40950012207033,240764000,120.40950012207033,0.043554542393708706
73,2020-04-17,120.0,115.8010025024414,118.6165008544922,118.75,158600000,118.75,-0.013782136130354616
74,2020-04-20,122.2490005493164,119.30249786376952,119.49749755859376,119.68049621582033,115414000,119.68049621582033,0.007835757606907912
75,2020-04-21,121.41549682617188,113.98300170898438,120.83049774169922,116.40599822998048,149534000,116.40599822998048,-0.02736033095931456
76,2020-04-22,119.6999969482422,117.5500030517578,118.4499969482422,118.17449951171876,84244000,118.17449951171876,0.015192527091639096
77,2020-04-23,121.21099853515624,119.10399627685548,119.9990005493164,119.97250366210938,101332000,119.97250366210938,0.01521482348408254
78,2020-04-24,121.02149963378906,119.0999984741211,120.8499984741211,120.51100158691406,76498000,120.51100158691406,0.004488511186874211
79,2020-04-27,122.24400329589844,118.1500015258789,122.16000366210938,118.8000030517578,112912000,118.8000030517578,-0.01419786171076065
80,2020-04-28,118.6750030517578,115.3000030517578,118.6050033569336,115.7040023803711,105388000,115.7040023803711,-0.02606061104255919
81,2020-04-29,119.59449768066406,115.5,116.50050354003906,118.635498046875,91832000,118.635498046875,0.02533616474965794
82,2020-04-30,123.75,119.80049896240234,120.99199676513672,123.6999969482422,190692000,123.6999969482422,0.04268957423996422
83,2020-05-01,118.12200164794922,112.90950012207033,116.83999633789062,114.302001953125,195452000,114.302001953125,-0.07597409237648933
84,2020-05-04,116.3489990234375,112.81900024414062,112.81900024414062,115.79949951171876,97318000,115.79949951171876,0.013101236487597978
85,2020-05-05,117.5500030517578,115.35649871826172,117.0,115.88999938964844,64850000,115.88999938964844,0.0007815221854263754
86,2020-05-06,117.87249755859376,116.0,116.47200012207033,117.56300354003906,62356000,117.56300354003906,0.014436139090531874
87,2020-05-07,118.8000030517578,117.15550231933594,118.73899841308594,118.38050079345705,67928000,118.38050079345705,0.0069536948597912485
88,2020-05-08,119.36199951171876,117.8499984741211,118.60700225830078,118.98049926757812,64132000,118.98049926757812,0.005068389389295769
89,2020-05-11,120.9834976196289,118.60549926757812,118.73500061035156,120.4499969482422,65184000,120.4499969482422,0.012350743942999287
90,2020-05-12,120.9499969482422,117.75,120.59249877929688,117.84750366210938,61498000,117.84750366210938,-0.021606420523622938
91,2020-05-13,120.38500213623048,116.88999938964844,118.33999633789062,118.39600372314452,95658000,118.39600372314452,0.004654320575239179
92,2020-05-14,119.56849670410156,117.6604995727539,118.05049896240234,119.44249725341795,72962000,119.44249725341795,0.008838926123896362
93,2020-05-15,120.5500030517578,117.81849670410156,118.4260025024414,120.48899841308594,84700000,120.48899841308594,0.008761547889003518
94,2020-05-18,121.6500015258789,119.20050048828124,120.21749877929688,121.31300354003906,87144000,121.31300354003906,0.006838841203809398
95,2020-05-19,124.25,121.44850158691406,121.4915008544922,122.46649932861328,86410000,122.46649932861328,0.009508426590011165
96,2020-05-20,125.00050354003906,123.3635025024414,123.89350128173828,124.89700317382812,79962000,124.89700317382812,0.019846275173532213
97,2020-05-21,126.27249908447266,122.1269989013672,125.0,122.33699798583984,102288000,122.33699798583984,-0.02049693045417056
98,2020-05-22,123.49250030517578,121.50650024414062,122.75050354003906,121.84400177001952,57342000,121.84400177001952,-0.004029821100215214
99,2020-05-26,123.0999984741211,120.7030029296875,122.9000015258789,121.09300231933594,71364000,121.09300231933594,-0.0061636144559753525
100,2020-05-27,120.6790008544922,116.5,120.24949645996094,120.51950073242188,101138000,120.51950073242188,-0.004736042347035618
101,2020-05-28,121.84850311279295,118.9114990234375,119.21649932861328,120.05500030517578,63804000,120.05500030517578,-0.003854151605534595
102,2020-05-29,122.11849975585938,119.91000366210938,120.7969970703125,122.11849975585938,70198000,122.11849975585938,0.017187950901155657
103,2020-06-01,123.84649658203124,122.20850372314452,122.4000015258789,123.552001953125,58578000,123.552001953125,0.011738616181262485
104,2020-06-02,123.67649841308594,122.2655029296875,123.3499984741211,123.62049865722656,50598000,123.62049865722656,0.0005543957444538172
105,2020-06-03,124.4000015258789,123.05850219726562,123.40049743652344,123.91999816894533,53420000,123.91999816894533,0.002422733405640143
106,2020-06-04,125.3769989013672,122.50050354003906,123.87149810791016,123.02999877929688,58974000,123.02999877929688,-0.0071820481181340545
107,2020-06-05,124.43250274658205,121.85649871826172,122.22550201416016,124.1500015258789,66128000,124.1500015258789,0.009103493113018724
108,2020-06-08,126.5,124.36699676513672,125.01000213623048,126.2030029296875,79414000,126.2030029296875,0.016536458949464095
109,2020-06-09,131.32150268554688,126.25,126.47200012207033,130.04299926757812,103520000,130.04299926757812,0.030427139202305886
110,2020-06-10,136.11749267578125,131.31300354003906,132.25,132.37249755859375,98920000,132.37249755859375,0.017913292558120908
111,2020-06-11,133.56900024414062,126.8115005493164,130.1750030517578,127.89800262451172,116002000,127.89800262451172,-0.03380230045218746
112,2020-06-12,131.07400512695312,125.1675033569336,130.0605010986328,127.2509994506836,108722000,127.2509994506836,-0.005058743377937103
113,2020-06-15,129.1999969482422,125.4000015258789,126.33000183105467,128.63400268554688,77302000,128.63400268554688,0.01086830941079775
114,2020-06-16,131.0,128.8000030517578,131.0,130.7635040283203,71712000,130.7635040283203,0.0165547312399128
115,2020-06-17,132.75,131.59100341796875,132.375,132.0489959716797,59186000,132.0489959716797,0.009830663019560593
116,2020-06-18,132.98199462890625,131.8054962158203,132.35049438476562,132.69900512695312,49756000,132.69900512695312,0.004922484646629588
117,2020-06-19,134.8715057373047,132.9499969482422,133.9040069580078,133.75050354003906,115540000,133.75050354003906,0.007923935918584757
118,2020-06-22,135.75,133.4499969482422,134.22500610351562,135.6909942626953,64176000,135.6909942626953,0.014508287231048467
119,2020-06-23,139.15550231933594,135.90199279785156,136.30099487304688,138.2205047607422,84634000,138.2205047607422,0.018641697717608263
120,2020-06-24,139.8000030517578,136.0500030517578,139.0,136.72000122070312,90532000,136.72000122070312,-0.010855867894827953
121,2020-06-25,137.81149291992188,135.60699462890625,136.9774932861328,137.72900390625,59374000,137.72900390625,0.007380066387785211
122,2020-06-26,139.1284942626953,134.39999389648438,138.7530059814453,134.64349365234375,130016000,134.64349365234375,-0.02240276315369638
123,2020-06-29,134.83999633789062,131.50399780273438,134.50050354003906,134.0189971923828,84468000,134.0189971923828,-0.004638148068063508
124,2020-06-30,138.48150634765625,133.75149536132812,134.2534942626953,137.9409942626953,75394000,137.9409942626953,0.029264486024190406
125,2020-07-01,144.75,137.6999969482422,137.89950561523438,143.93499755859375,127268000,143.93499755859375,0.043453386195574595
126,2020-07-02,147.7779998779297,143.55499267578125,145.60049438476562,144.51499938964844,131868000,144.51499938964844,0.004029609482701257
127,2020-07-06,152.99400329589844,146.5,146.74850463867188,152.8520050048828,137612000,152.8520050048828,0.05768955229869066
128,2020-07-07,153.4774932861328,149.5,152.92750549316406,150.00599670410156,105150000,150.00599670410156,-0.018619371729473477
129,2020-07-08,154.19850158691406,150.6215057373047,151.1304931640625,154.0554962158203,100752000,154.0554962158203,0.026995584181255694
130,2020-07-09,159.69400024414062,153.6999969482422,155.79949951171875,159.13150024414062,127774000,159.13150024414062,0.032949191382365184
131,2020-07-10,160.75,156.78500366210938,159.58799743652344,160.0,109720000,160.0,0.005457748808544549
132,2020-07-13,167.21449279785156,153.41949462890625,162.55299377441406,155.1999969482422,154408000,155.1999969482422,-0.030000019073486373
133,2020-07-14,156.36900329589844,147.5,154.4499969482422,154.1999969482422,144638000,154.1999969482422,-0.006443299095769239
134,2020-07-15,154.91749572753906,148.65899658203125,154.01150512695312,150.44349670410156,115778000,150.44349670410156,-0.02436122126125273
135,2020-07-16,151.60000610351562,145.9114990234375,148.55299377441406,149.9949951171875,127884000,149.9949951171875,-0.002981196241378159
136,2020-07-17,151.1999969482422,147.42250061035156,150.4499969482422,148.09849548339844,95226000,148.09849548339844,-0.01264375276193297
137,2020-07-20,160.0679931640625,149.7010040283203,150.00999450683594,159.8419952392578,151964000,159.8419952392578,0.07929519957328535
138,2020-07-21,162.0290069580078,155.28599548339844,161.62449645996094,156.9145050048828,122426000,156.9145050048828,-0.018314900474015072
139,2020-07-22,157.5,153.26300048828125,156.25,154.99549865722656,82084000,154.99549865722656,-0.012229630062539742
140,2020-07-23,154.9134979248047,148.5,154.9134979248047,149.32749938964844,113138000,149.32749938964844,-0.036568799201794455
141,2020-07-24,151.57899475097656,144.39999389648438,146.5,150.44549560546875,112648000,150.44549560546875,0.007486874288995304
142,2020-07-27,154.89999389648438,150.7884979248047,153.10000610351562,152.760498046875,83410000,152.760498046875,0.015387648743417026
143,2020-07-28,153.85450744628906,149.78799438476562,152.7135009765625,150.01649475097656,62534000,150.01649475097656,-0.017962780502695397
144,2020-07-29,151.95799255371094,149.8385009765625,151.54949951171875,151.67649841308594,59482000,151.67649841308594,0.011065474265779418
145,2020-07-30,154.60000610351562,150.25,150.6999969482422,152.593994140625,122566000,152.593994140625,0.006049030252796905
146,2020-07-31,162.34100341796875,157.5500030517578,162.1999969482422,158.23399353027344,161710000,158.23399353027344,0.036960821567137314
147,2020-08-03,159.1999969482422,155.1999969482422,159.02549743652344,155.59449768066406,101494000,155.59449768066406,-0.01668096589563972
148,2020-08-04,158.36199951171875,155.0605010986328,155.0605010986328,156.94149780273438,93886000,156.94149780273438,0.008657119256458845
149,2020-08-05,160.67950439453125,156.36500549316406,157.18850708007812,160.25149536132812,78330000,160.25149536132812,0.021090645909052075
150,2020-08-06,162.37350463867188,158.27149963378906,159.71800231933594,161.25,78812000,161.25,0.0062308600392182445
151,2020-08-07,162.04049682617188,157.0334930419922,161.20050048828125,158.3730010986328,78722000,158.3730010986328,-0.017841853651889505
152,2020-08-10,158.62550354003906,155.0760040283203,158.5155029296875,157.4080047607422,63346000,157.4080047607422,-0.006093187166982039
153,2020-08-11,157.96099853515625,153.64999389648438,155.66000366210938,154.0334930419922,74362000,154.0334930419922,-0.021437993092404684
154,2020-08-12,158.71949768066406,155.0709991455078,155.39999389648438,158.11199951171875,70442000,158.11199951171875,0.026478049605839216
155,2020-08-13,160.87600708007812,157.75,159.14950561523438,158.05099487304688,62980000,158.05099487304688,-0.0003858318082136103
156,2020-08-14,158.91200256347656,156.0,158.90899658203125,157.4010009765625,55034000,157.4010009765625,-0.004112558082955964
157,2020-08-17,159.74850463867188,157.70899963378906,158.656005859375,159.12049865722656,53824000,159.12049865722656,0.010924312234330102
158,2020-08-18,166.0,160.29100036621094,160.60000610351562,165.62449645996094,106920000,165.62449645996094,0.04087466955935781
159,2020-08-19,165.7949981689453,162.8000030517578,165.15049743652344,163.0240020751953,83702000,163.0240020751953,-0.015701145907449088
160,2020-08-20,165.63099670410156,161.89999389648438,162.60000610351562,164.86849975585938,66650000,164.86849975585938,0.011314270642265756
161,2020-08-21,165.72000122070312,163.76950073242188,164.75,164.23599243164062,71518000,164.23599243164062,-0.0038364352508537536
162,2020-08-24,169.01600646972656,162.8780059814453,165.50750732421875,165.3730010986328,93326000,165.3730010986328,0.006923017605080961
163,2020-08-25,167.8699951171875,163.35000610351562,164.74949645996094,167.32449340820312,79856000,167.32449340820312,0.011800549645987202
164,2020-08-26,172.58700561523438,167.22850036621094,167.5554962158203,172.09249877929688,130174000,172.09249877929688,0.0284955613728457
165,2020-08-27,172.64999389648438,168.89999389648438,172.50250244140625,170.0,85296000,170.0,-0.01215915158498826
166,2020-08-28,171.6685028076172,169.3249969482422,171.14999389648438,170.08999633789062,57940000,170.08999633789062,0.0005293902228860059
167,2020-08-31,174.75,170.25,170.44949340820312,172.54800415039062,83718000,172.54800415039062,0.014451219151166761
168,2020-09-01,175.69349670410156,173.35000610351562,174.47900390625,174.95599365234375,68644000,174.95599365234375,0.01395547583299983
169,2020-09-02,177.6125030517578,174.33450317382812,177.35000610351562,176.57249450683594,78630000,176.57249450683594,0.009239471142122424
170,2020-09-03,174.42050170898438,165.14999389648438,174.25,168.39999389648438,163222000,168.39999389648438,-0.04628410915968095
171,2020-09-04,169.0749969482422,155.55650329589844,165.89999389648438,164.7310028076172,175636000,164.7310028076172,-0.021787358799564616
172,2020-09-08,162.54249572753906,156.5,157.1999969482422,157.49200439453125,121884000,157.49200439453125,-0.04394435952982134
173,2020-09-09,165.15899658203125,159.25,160.14950561523438,163.4304962158203,103774000,163.4304962158203,0.03770662418145765
174,2020-09-10,167.4945068359375,158.52749633789062,165.36099243164062,158.7554931640625,106614000,158.7554931640625,-0.02860545100214451
175,2020-09-11,160.86700439453125,154.19900512695312,160.4344940185547,155.81100463867188,101880000,155.81100463867188,-0.018547317429499666
176,2020-09-14,159.3695068359375,154.8000030517578,158.64700317382812,155.14849853515625,90592000,155.14849853515625,-0.004251985314208007
177,2020-09-15,158.75100708007812,155.4459991455078,156.80799865722656,157.80650329589844,80430000,157.80650329589844,0.017132004407634627
178,2020-09-16,159.36199951171875,153.70750427246094,158.99949645996094,153.90499877929688,90244000,153.90499877929688,-0.024723344317983953
179,2020-09-17,151.47149658203125,148.62750244140625,150.46249389648438,150.43649291992188,128982000,150.43649291992188,-0.02253666798925036
180,2020-09-18,151.88999938964844,145.27699279785156,151.58700561523438,147.74549865722656,177852000,147.74549865722656,-0.01788790878106783
181,2020-09-21,148.10000610351562,143.5500030517578,145.3249969482422,148.02349853515625,122358000,148.02349853515625,0.001881613182508124
182,2020-09-22,156.69949340820312,150.00999450683594,151.69200134277344,156.44949340820312,138976000,156.44949340820312,0.05692335984779917
183,2020-09-23,156.35000610351562,149.61900329589844,156.02149963378906,149.9929962158203,113054000,149.9929962158203,-0.04126889165142078
184,2020-09-24,153.46499633789062,148.25,148.88949584960938,150.989501953125,110588000,150.989501953125,0.006643681788120581
185,2020-09-25,155.07699584960938,149.9499969482422,152.7429962158203,154.75650024414062,92304000,154.75650024414062,0.02494874307344297
186,2020-09-28,158.7519989013672,155.85850524902344,157.4425048828125,158.70249938964844,84484000,158.70249938964844,0.025498115680328004
187,2020-09-29,159.41299438476562,156.6269989013672,158.76950073242188,157.24400329589844,69916000,157.24400329589844,-0.009190126805558863
188,2020-09-30,160.6439971923828,156.69949340820312,157.0570068359375,157.43649291992188,97922000,157.43649291992188,0.0012241460404771587
189,2020-10-01,161.1999969482422,158.60000610351562,160.39999389648438,161.06300354003906,99438000,161.06300354003906,0.023034752317315554
190,2020-10-02,159.7899932861328,156.14999389648438,157.68150329589844,156.25,112262000,156.25,-0.02988273802333874
191,2020-10-05,160.12649536132812,157.04249572753906,157.29200744628906,159.9600067138672,75506000,159.9600067138672,0.0237440429687501
192,2020-10-06,159.10000610351562,154.5,158.25,154.9980010986328,101738000,154.9980010986328,-0.03102028886576813
193,2020-10-07,160.0,156.6195068359375,156.75,159.7845001220703,86188000,159.7845001220703,0.030881037106998743
194,2020-10-08,161.6645050048828,158.74949645996094,161.24949645996094,159.52749633789062,63482000,159.52749633789062,-0.0016084400175445657
195,2020-10-09,164.44949340820312,159.89149475097656,160.5,164.33250427246094,98158000,164.33250427246094,0.030120249141207367
196,2020-10-12,174.81199645996094,166.9774932861328,167.4969940185547,172.14649963378906,167284000,172.14649963378906,0.04754990740220588
197,2020-10-13,174.61900329589844,171.21099853515625,173.39950561523438,172.18150329589844,114894000,172.18150329589844,0.00020333647320058823
198,2020-10-14,173.24400329589844,167.0,172.35000610351562,168.1855010986328,116254000,168.1855010986328,-0.023208080547411636
199,2020-10-15,167.79400634765625,164.0,164.60049438476562,166.9324951171875,104468000,166.9324951171875,-0.007450142689235051
200,2020-10-16,169.98300170898438,158.0,168.1614990234375,163.635498046875,129488000,163.635498046875,-0.019750480983333984
201,2020-10-19,166.4499969482422,159.63699340820312,164.98049926757812,160.36050415039062,104472000,160.36050415039062,-0.020013957457728493
202,2020-10-20,163.3000030517578,159.60049438476562,161.11399841308594,160.85049438476562,90194000,160.85049438476562,0.003055554339711275
203,2020-10-21,161.69400024414062,158.0,160.625,159.2469940185547,91854000,159.2469940185547,-0.009968886774915697
204,2020-10-22,159.9375,156.0970001220703,159.49349975585938,158.82000732421875,84240000,158.82000732421875,-0.0026812857408547996
205,2020-10-23,160.26649475097656,157.0,159.5500030517578,160.22000122070312,69334000,160.22000122070312,0.008814971867029398
206,2020-10-26,164.1490020751953,157.6649932861328,159.93699645996094,160.3520050048828,118024000,160.3520050048828,0.0008238907949942309
207,2020-10-27,164.58299255371094,160.56500244140625,161.2469940185547,164.31649780273438,85820000,164.31649780273438,0.024723687101579017
208,2020-10-28,163.2010040283203,158.12350463867188,162.46499633789062,158.13900756835938,111766000,158.13900756835938,-0.037595069983728635
209,2020-10-29,162.8625030517578,158.1999969482422,160.06350708007812,160.55050659179688,131930000,160.55050659179688,0.015249235849637444
210,2020-10-30,158.35000610351562,150.9499969482422,157.8874969482422,151.8074951171875,167728000,151.8074951171875,-0.0544564552314909
211,2020-11-02,153.98550415039062,147.50599670410156,153.08700561523438,150.2239990234375,145148000,150.2239990234375,-0.010430948040659138
212,2020-11-03,153.7449951171875,149.0489959716797,150.92649841308594,152.42050170898438,97958000,152.42050170898438,0.014621516534147005
213,2020-11-04,162.24249267578125,156.9864959716797,157.99949645996094,162.05799865722656,136780000,162.05799865722656,0.06322966294024535
214,2020-11-05,168.33999633789062,164.44400024414062,165.99850463867188,166.10000610351562,115786000,166.10000610351562,0.024941733698923496
215,2020-11-06,166.10000610351562,161.60000610351562,165.23199462890625,165.56849670410156,92946000,165.56849670410156,-0.003199936061909714
216,2020-11-09,164.4499969482422,155.60549926757812,161.55149841308594,157.18699645996094,143808000,157.18699645996094,-0.05062255447737596
217,2020-11-10,155.6999969482422,150.9739990234375,154.75100708007812,151.75100708007812,131820000,151.75100708007812,-0.03458294580536425
218,2020-11-11,156.95750427246094,152.5,153.08900451660156,156.8695068359375,87338000,156.8695068359375,0.03372959332756431
219,2020-11-12,158.79400634765625,154.30250549316406,157.99749755859375,155.51400756835938,87240000,155.51400756835938,-0.008640935353967705
220,2020-11-13,157.08599853515625,154.26950073242188,156.10000610351562,156.4405059814453,75124000,156.4405059814453,0.005957652481424658
221,2020-11-16,157.13499450683594,153.63450622558594,154.66000366210938,156.55299377441406,76174000,156.55299377441406,0.0007190451875813686
222,2020-11-17,159.46249389648438,156.76300048828125,159.177001953125,156.7830047607422,68894000,156.7830047607422,0.001469221257177411
223,2020-11-18,157.0,155.2550048828125,156.6999969482422,155.2729949951172,58336000,155.2729949951172,-0.00963120822903818
224,2020-11-19,156.25,154.04600524902344,155.2655029296875,155.8509979248047,60206000,155.8509979248047,0.003722494885254779
225,2020-11-20,156.64450073242188,154.90249633789062,155.8509979248047,154.97000122070312,67488000,154.97000122070312,-0.005652814007175211
226,2020-11-23,156.9875030517578,153.2729949951172,155.8350067138672,154.91949462890625,94178000,154.91949462890625,-0.00032591205652088284
227,2020-11-24,156.71249389648438,154.31300354003906,155.02499389648438,155.9029998779297,72042000,155.9029998779297,0.006348492495275249
228,2020-11-25,159.89999389648438,157.01300048828125,157.093505859375,159.2534942626953,75808000,159.2534942626953,0.02149089105013391
